Name,Price,Year,Mileage,Transmission,Fuel Type,Seats,Owners,Doors,Engine,Brand
Volvo XC60,28641.0,2020,31092.0,Semi-automatic,Hybrid,5.0,1.0,5.0,2.0,Volvo
Volvo XC60,47841.0,2022,6119.0,Semi-automatic,Hybrid,5.0,1.0,5.0,2.0,Volvo
Volvo XC60,54800.0,2023,4500.0,Semi-automatic,Hybrid,5.0,1.0,5.0,2.0,Volvo
Volvo XC40,36991.0,2022,5611.0,Automatic,Electric,5.0,1.0,5.0,,Volvo
Volvo XC40,22776.0,2020,27461.0,Semi-automatic,Diesel,5.0,2.0,5.0,2.0,Volvo
Volvo XC90,45850.0,2021,10587.0,Semi-automatic,Diesel,7.0,1.0,5.0,2.0,Volvo
Volvo XC60,34554.0,2021,29890.0,Semi-automatic,Hybrid,5.0,1.0,5.0,2.0,Volvo
Volvo XC60,40641.0,2022,15279.0,Semi-automatic,Diesel,5.0,1.0,5.0,2.0,Volvo
Volvo XC40,27490.0,2020,26538.0,Semi-automatic,Hybrid,5.0,2.0,5.0,1.5,Volvo
Volvo XC40,36841.0,2023,11241.0,Semi-automatic,Hybrid,5.0,1.0,5.0,1.5,Volvo
Volvo XC60,41141.0,2022,14665.0,Semi-automatic,Diesel,5.0,1.0,5.0,2.0,Volvo
Volvo XC60,39870.0,2023,12394.0,Semi-automatic,Diesel,5.0,1.0,5.0,2.0,Volvo
Volvo XC90,51839.0,2022,9533.0,Semi-automatic,Hybrid,7.0,1.0,5.0,2.0,Volvo
Volvo V40,14991.0,2017,32601.0,Semi-automatic,Petrol,5.0,2.0,5.0,1.5,Volvo
Mercedes-Benz E-Class,19841.0,2017,22310.0,Semi-automatic,Diesel,4.0,2.0,2.0,2.0,Mercedes-Benz
Audi A1,17999.0,2020,32660.0,Semi-automatic,Petrol,5.0,1.0,5.0,1.0,Audi
BMW 5 Series,24399.0,2017,42461.0,Semi-automatic,Petrol,5.0,3.0,4.0,3.0,BMW
Audi A5,29399.0,2023,7255.0,Semi-automatic,Diesel,4.0,1.0,2.0,2.0,Audi
Audi Q3,36599.0,2020,22145.0,Semi-automatic,Petrol,5.0,1.0,5.0,2.0,Audi
Audi Q3,35499.0,2021,8243.0,Semi-automatic,Hybrid,5.0,1.0,5.0,1.4,Audi
Audi Q4,42999.0,2023,2247.0,Automatic,Electric,5.0,1.0,5.0,,Audi
Audi Q4,44599.0,2023,4001.0,Automatic,Electric,5.0,1.0,5.0,,Audi
Volkswagen Polo,14999.0,2019,28958.0,Semi-automatic,Petrol,5.0,1.0,5.0,1.0,Volkswagen
Audi A3,42499.0,2023,923.0,Semi-automatic,Petrol,5.0,1.0,5.0,2.0,Audi
Audi A5,33999.0,2023,20.0,Semi-automatic,Petrol,4.0,1.0,2.0,2.0,Audi
Audi Q5,48999.0,2023,20.0,Semi-automatic,Diesel,5.0,1.0,5.0,2.0,Audi
Audi Q3,32499.0,2019,18339.0,Semi-automatic,Petrol,5.0,1.0,5.0,2.0,Audi
Audi A6,30499.0,2021,12951.0,Semi-automatic,Diesel,5.0,1.0,4.0,2.0,Audi
Audi A3,31199.0,2023,1255.0,Semi-automatic,Diesel,5.0,1.0,5.0,2.0,Audi
Audi Q3,27299.0,2020,23258.0,Semi-automatic,Petrol,5.0,1.0,5.0,1.5,Audi
Audi Q3,24999.0,2019,21766.0,Semi-automatic,Diesel,5.0,1.0,5.0,2.0,Audi
Ford Kuga,14699.0,2019,31578.0,Manual,Diesel,5.0,2.0,5.0,1.5,Ford
Audi Q5,44999.0,2023,3349.0,Semi-automatic,Diesel,5.0,1.0,5.0,2.0,Audi
Audi Q3,39999.0,2023,2157.0,Semi-automatic,Petrol,5.0,1.0,5.0,1.5,Audi
Audi A1,24999.0,2023,4520.0,Manual,Petrol,5.0,1.0,5.0,1.0,Audi
Audi A5,30699.0,2023,13962.0,Semi-automatic,Diesel,5.0,1.0,5.0,2.0,Audi
Audi A6,40999.0,2023,7394.0,Semi-automatic,Diesel,5.0,1.0,5.0,2.0,Audi
Audi A3,31799.0,2022,10570.0,Semi-automatic,Hybrid,5.0,1.0,5.0,1.4,Audi
Audi A1,18999.0,2023,7029.0,Manual,Petrol,5.0,1.0,5.0,1.0,Audi
Audi RS e-tron GT,80499.0,2023,8416.0,Automatic,Electric,5.0,1.0,4.0,,Audi
Audi A3,23999.0,2021,6856.0,Semi-automatic,Petrol,5.0,1.0,5.0,1.5,Audi
Audi RS Q3,45699.0,2020,22343.0,Semi-automatic,Petrol,5.0,1.0,5.0,2.5,Audi
Audi A1,26399.0,2023,5810.0,Semi-automatic,Petrol,5.0,1.0,5.0,1.0,Audi
Audi A1,25199.0,2022,4175.0,Semi-automatic,Petrol,5.0,1.0,5.0,1.5,Audi
Audi Q3,29299.0,2020,25350.0,Semi-automatic,Diesel,5.0,1.0,5.0,2.0,Audi
Audi A4,29599.0,2023,3124.0,Semi-automatic,Petrol,5.0,1.0,4.0,2.0,Audi
Audi Q5,41999.0,2023,8948.0,Semi-automatic,Diesel,5.0,1.0,5.0,2.0,Audi
Audi Q4,37399.0,2022,6924.0,Automatic,Electric,5.0,1.0,5.0,,Audi
Audi A5,23499.0,2020,35359.0,Semi-automatic,Petrol,4.0,1.0,2.0,2.0,Audi
Audi A1,22499.0,2023,14614.0,Semi-automatic,Petrol,5.0,1.0,5.0,1.0,Audi
Audi RS Q3,39499.0,2020,27680.0,Semi-automatic,Petrol,5.0,2.0,5.0,2.5,Audi
Audi A5,29999.0,2023,16633.0,Semi-automatic,Petrol,5.0,1.0,5.0,2.0,Audi
Audi A3,34499.0,2022,13647.0,Semi-automatic,Petrol,5.0,1.0,5.0,2.0,Audi
Audi A5,36999.0,2023,6158.0,Semi-automatic,Petrol,4.0,1.0,2.0,2.0,Audi
BMW X3,24995.0,2019,57739.0,Semi-automatic,Diesel,5.0,2.0,5.0,3.0,BMW
Volkswagen Caravelle,31995.0,2017,70648.0,Semi-automatic,Diesel,7.0,2.0,5.0,2.0,Volkswagen
Volkswagen ID.3,42495.0,2023,6000.0,Automatic,Electric,4.0,1.0,5.0,,Volkswagen
Volkswagen ID.5,39995.0,2023,100.0,Automatic,Electric,5.0,1.0,5.0,,Volkswagen
Lexus UX,26299.0,2021,13035.0,Automatic,Hybrid,5.0,1.0,5.0,2.0,Lexus
Volkswagen Multivan,51995.0,2022,15609.0,Semi-automatic,Hybrid,7.0,1.0,5.0,1.4,Volkswagen
Volkswagen T-Roc,31995.0,2023,3500.0,Semi-automatic,Petrol,5.0,1.0,5.0,1.5,Volkswagen
Volkswagen ID.4,33995.0,2023,4000.0,Automatic,Electric,5.0,1.0,5.0,,Volkswagen
Dacia Duster,15295.0,2022,9637.0,Manual,Petrol,5.0,1.0,5.0,1.0,Dacia
Volkswagen Polo,15495.0,2021,6486.0,Manual,Petrol,5.0,1.0,5.0,1.0,Volkswagen
Volkswagen Multivan,58995.0,2022,16789.0,Semi-automatic,Hybrid,7.0,1.0,5.0,1.4,Volkswagen
Volkswagen T-Roc,31995.0,2023,2000.0,Semi-automatic,Petrol,5.0,1.0,5.0,1.5,Volkswagen
Volkswagen Golf,16995.0,2020,14463.0,Manual,Petrol,5.0,1.0,5.0,1.5,Volkswagen
Volkswagen Up,14495.0,2020,13665.0,Manual,Petrol,4.0,2.0,3.0,1.0,Volkswagen
Toyota RAV4,30352.0,2020,12551.0,Automatic,Hybrid,5.0,1.0,5.0,2.5,Toyota
Toyota RAV4,35658.0,2021,13775.0,Automatic,Hybrid,5.0,1.0,5.0,2.5,Toyota
Toyota RAV4,26358.0,2019,28224.0,Automatic,Hybrid,5.0,2.0,5.0,2.5,Toyota
Toyota Corolla,22825.0,2021,22539.0,Automatic,Hybrid,5.0,1.0,5.0,1.8,Toyota
Toyota Corolla,22293.0,2021,5061.0,Automatic,Hybrid,5.0,1.0,5.0,1.8,Toyota
Toyota Corolla,21150.0,2020,17378.0,Automatic,Hybrid,5.0,1.0,5.0,2.0,Toyota
Audi A1,24500.0,2023,6725.0,Manual,Petrol,5.0,1.0,5.0,1.0,Audi
Land Rover Range Rover Sport,42980.0,2018,36361.0,Semi-automatic,Diesel,5.0,2.0,5.0,4.4,Land
Audi Q7,48000.0,2021,11820.0,Semi-automatic,Hybrid,5.0,1.0,5.0,3.0,Audi
Audi Q3,23000.0,2020,23436.0,Manual,Petrol,5.0,1.0,5.0,1.5,Audi
Land Rover Discovery,79980.0,2023,5000.0,Automatic,Diesel,7.0,1.0,5.0,3.0,Land
Jaguar XF,39980.0,2023,5000.0,Automatic,Diesel,5.0,1.0,4.0,2.0,Jaguar
Audi Q5,44500.0,2021,9328.0,Semi-automatic,Diesel,5.0,1.0,5.0,3.0,Audi
Audi A3,23000.0,2020,15951.0,Manual,Petrol,5.0,2.0,5.0,1.5,Audi
Audi A3,30000.0,2023,8300.0,Semi-automatic,Petrol,5.0,1.0,4.0,1.5,Audi
Audi Q5,28000.0,2020,44829.0,Semi-automatic,Diesel,5.0,1.0,5.0,2.0,Audi
Audi A6,28500.0,2021,19442.0,Semi-automatic,Diesel,5.0,1.0,4.0,2.0,Audi
Audi A4 Allroad,33500.0,2020,29365.0,Semi-automatic,Diesel,5.0,1.0,5.0,2.0,Audi
Audi A3,31500.0,2019,22326.0,Semi-automatic,Petrol,5.0,2.0,5.0,2.0,Audi
Audi Q3,35000.0,2023,5034.0,Semi-automatic,Petrol,5.0,1.0,5.0,1.5,Audi
Audi Q2,27500.0,2021,24696.0,Semi-automatic,Petrol,5.0,2.0,5.0,1.5,Audi
Audi A1,28000.0,2023,484.0,Semi-automatic,Petrol,5.0,1.0,5.0,1.5,Audi
Audi Q3,43000.0,2023,544.0,Semi-automatic,Hybrid,5.0,1.0,5.0,1.4,Audi
Jaguar I-Pace,26980.0,2020,15902.0,Automatic,Electric,5.0,1.0,5.0,,Jaguar
Audi e-tron,27000.0,2020,29996.0,Automatic,Electric,5.0,1.0,5.0,,Audi
Audi A5,24000.0,2017,52388.0,Semi-automatic,Petrol,4.0,3.0,2.0,3.0,Audi
Audi A1,15000.0,2018,38281.0,Manual,Petrol,5.0,3.0,5.0,1.4,Audi
Audi A6,42000.0,2023,4060.0,Semi-automatic,Hybrid,5.0,1.0,4.0,2.0,Audi
Jaguar F-Type,42500.0,2017,25226.0,Automatic,Petrol,2.0,2.0,2.0,5.0,Jaguar
Audi Q7,48000.0,2021,11820.0,Semi-automatic,Hybrid,5.0,1.0,5.0,3.0,Audi
Land Rover Discovery,79980.0,2023,5000.0,Automatic,Diesel,7.0,1.0,5.0,3.0,Land
Jaguar XF,39980.0,2023,5000.0,Automatic,Diesel,5.0,1.0,4.0,2.0,Jaguar
Audi Q5,44500.0,2021,9328.0,Semi-automatic,Diesel,5.0,1.0,5.0,3.0,Audi
Audi A3,23000.0,2020,15951.0,Manual,Petrol,5.0,2.0,5.0,1.5,Audi
Audi Q2,14500.0,2018,62203.0,Manual,Petrol,5.0,3.0,5.0,1.4,Audi
Audi A6,45000.0,2023,903.0,Semi-automatic,Diesel,5.0,1.0,5.0,2.0,Audi
Audi Q4,45000.0,2023,468.0,Automatic,Electric,5.0,1.0,5.0,,Audi
Jaguar XE,23980.0,2019,16607.0,Automatic,Petrol,5.0,1.0,4.0,2.0,Jaguar
Audi A1,22750.0,2022,8886.0,Semi-automatic,Petrol,5.0,1.0,5.0,1.0,Audi
Land Rover Range Rover Evoque,19870.0,2018,28261.0,Automatic,Diesel,5.0,2.0,5.0,2.0,Land
Audi Q3,33500.0,2023,4000.0,Manual,Petrol,5.0,1.0,5.0,1.5,Audi
Audi A1,17000.0,2020,26000.0,Manual,Petrol,5.0,1.0,5.0,1.0,Audi
Jaguar I-Pace,32980.0,2020,18076.0,Automatic,Electric,5.0,1.0,5.0,,Jaguar
Audi Q2,30000.0,2023,5039.0,Manual,Petrol,5.0,1.0,5.0,1.5,Audi
Audi R8,135000.0,2023,10.0,Semi-automatic,Petrol,2.0,1.0,2.0,5.2,Audi
Audi Q4,42000.0,2023,4806.0,Automatic,Electric,5.0,1.0,5.0,,Audi
Audi TT,33000.0,2022,6512.0,Semi-automatic,Petrol,2.0,1.0,2.0,2.0,Audi
Audi RS Q8,99000.0,2023,10.0,Semi-automatic,Petrol,5.0,1.0,5.0,4.0,Audi
Audi A4,30000.0,2023,4223.0,Semi-automatic,Petrol,5.0,1.0,4.0,2.0,Audi
Land Rover Range Rover Velar,34980.0,2017,29015.0,Automatic,Petrol,5.0,1.0,5.0,2.0,Land
Audi A1,28000.0,2023,484.0,Semi-automatic,Petrol,5.0,1.0,5.0,1.5,Audi
Jaguar I-Pace,26980.0,2020,15902.0,Automatic,Electric,5.0,1.0,5.0,,Jaguar
Jaguar XE,23980.0,2019,16607.0,Automatic,Petrol,5.0,1.0,4.0,2.0,Jaguar
Audi A6,42000.0,2023,4060.0,Semi-automatic,Hybrid,5.0,1.0,4.0,2.0,Audi
Jaguar I-Pace,29980.0,2019,24471.0,Automatic,Electric,5.0,1.0,5.0,,Jaguar
Audi RS Q3,52500.0,2021,25133.0,Semi-automatic,Petrol,5.0,2.0,5.0,2.5,Audi
Audi Q2,30000.0,2023,5039.0,Manual,Petrol,5.0,1.0,5.0,1.5,Audi
Audi R8,135000.0,2023,10.0,Semi-automatic,Petrol,2.0,1.0,2.0,5.2,Audi
Audi Q4,42000.0,2023,4806.0,Automatic,Electric,5.0,1.0,5.0,,Audi
Audi TT,33000.0,2022,6512.0,Semi-automatic,Petrol,2.0,1.0,2.0,2.0,Audi
Audi RS Q8,99000.0,2023,10.0,Semi-automatic,Petrol,5.0,1.0,5.0,4.0,Audi
Audi A4,30000.0,2023,4223.0,Semi-automatic,Petrol,5.0,1.0,4.0,2.0,Audi
Audi Q5,37500.0,2021,17424.0,Semi-automatic,Petrol,5.0,2.0,5.0,2.0,Audi
Land Rover Range Rover Velar,34980.0,2017,29015.0,Automatic,Petrol,5.0,1.0,5.0,2.0,Land
Audi Q4,50000.0,2023,2232.0,Automatic,Electric,5.0,1.0,5.0,,Audi
Audi A4,53000.0,2023,3120.0,Semi-automatic,Diesel,5.0,1.0,5.0,3.0,Audi
Land Rover Range Rover Evoque,47980.0,2023,2692.0,Automatic,Diesel,5.0,1.0,5.0,2.0,Land
Audi Q2,22500.0,2019,21363.0,Semi-automatic,Petrol,5.0,1.0,5.0,1.5,Audi
Audi Q7,51000.0,2021,26393.0,Semi-automatic,Diesel,7.0,2.0,5.0,3.0,Audi
Audi A4,22500.0,2020,41434.0,Semi-automatic,Diesel,5.0,1.0,5.0,2.0,Audi
Jaguar F-Pace,39980.0,2021,37999.0,Automatic,Diesel,5.0,1.0,5.0,2.0,Jaguar
Audi A1,23500.0,2023,2141.0,Manual,Petrol,5.0,1.0,5.0,1.0,Audi
Audi A3,45000.0,2023,5000.0,Semi-automatic,Petrol,5.0,1.0,5.0,2.0,Audi
Audi Q5,52750.0,2023,4178.0,Semi-automatic,Hybrid,5.0,1.0,5.0,2.0,Audi
Audi Q5,31000.0,2020,39912.0,Semi-automatic,Petrol,5.0,2.0,5.0,2.0,Audi
Audi Q2,25000.0,2021,14399.0,Semi-automatic,Petrol,5.0,1.0,5.0,1.5,Audi
Audi A3,15750.0,2017,43617.0,Manual,Petrol,5.0,2.0,5.0,1.4,Audi
Audi A1,22000.0,2020,15184.0,Semi-automatic,Petrol,5.0,1.0,5.0,1.5,Audi
BMW X3,34370.0,2019,34079.0,Semi-automatic,Petrol,5.0,3.0,5.0,3.0,BMW
Audi Q5,43500.0,2023,8929.0,Semi-automatic,Diesel,5.0,1.0,5.0,2.0,Audi
Audi Q3,34500.0,2021,21704.0,Semi-automatic,Diesel,5.0,1.0,5.0,2.0,Audi
Audi Q5,52750.0,2023,4728.0,Semi-automatic,Hybrid,5.0,1.0,5.0,2.0,Audi
Audi Q5,47750.0,2020,22752.0,Semi-automatic,Diesel,5.0,1.0,5.0,3.0,Audi
Audi Q2,18870.0,2017,41599.0,Semi-automatic,Petrol,5.0,1.0,5.0,1.4,Audi
Audi A6,32000.0,2019,30587.0,Semi-automatic,Diesel,5.0,2.0,5.0,3.0,Audi
Audi A1,25500.0,2023,2997.0,Semi-automatic,Petrol,5.0,1.0,5.0,1.0,Audi
Audi A3,19000.0,2020,29467.0,Semi-automatic,Hybrid,5.0,1.0,5.0,1.4,Audi
Audi Q4,46699.0,2023,3461.0,Automatic,Electric,5.0,1.0,5.0,,Audi
Audi Q8,64000.0,2023,5916.0,Automatic,Electric,5.0,2.0,5.0,,Audi
Audi Q5,44500.0,2021,18604.0,Semi-automatic,Diesel,5.0,1.0,5.0,3.0,Audi
Audi Q2,24000.0,2020,28952.0,Semi-automatic,Petrol,5.0,2.0,5.0,1.5,Audi
Land Rover Discovery Sport,32980.0,2021,21926.0,Automatic,Diesel,7.0,1.0,5.0,2.0,Land
Land Rover Range Rover Evoque,29980.0,2021,28299.0,Automatic,Hybrid,5.0,1.0,5.0,1.5,Land
Audi RS3,57500.0,2023,4274.0,Semi-automatic,Petrol,5.0,1.0,5.0,2.5,Audi
Audi Q5,48500.0,2023,500.0,Semi-automatic,Hybrid,5.0,1.0,5.0,2.0,Audi
Audi Q5,39500.0,2023,14056.0,Semi-automatic,Petrol,5.0,1.0,5.0,2.0,Audi
Audi A3,31000.0,2020,26845.0,Semi-automatic,Petrol,5.0,1.0,5.0,2.0,Audi
Audi A3,25000.0,2021,20962.0,Semi-automatic,Petrol,5.0,1.0,5.0,1.5,Audi
Audi Q8,67000.0,2023,5510.0,Automatic,Electric,5.0,1.0,5.0,,Audi
Audi A1,16000.0,2019,34355.0,Manual,Petrol,5.0,1.0,5.0,1.0,Audi
Audi A4,21500.0,2020,17225.0,Semi-automatic,Petrol,5.0,2.0,4.0,2.0,Audi
Audi Q7,66000.0,2023,20338.0,Semi-automatic,Petrol,7.0,1.0,5.0,3.0,Audi
Audi Q2,19500.0,2020,20100.0,Manual,Petrol,5.0,1.0,5.0,1.0,Audi
Audi Q3,33000.0,2022,13475.0,Semi-automatic,Diesel,5.0,2.0,5.0,2.0,Audi
Audi A3,22000.0,2020,16683.0,Manual,Petrol,5.0,2.0,5.0,1.5,Audi
Audi Q7,41750.0,2020,42649.0,Semi-automatic,Diesel,7.0,1.0,5.0,3.0,Audi
Kia Sportage,9995.0,2017,72000.0,Manual,Diesel,5.0,1.0,5.0,1.7,Kia
Audi Q3,40500.0,2023,6989.0,Semi-automatic,Petrol,5.0,1.0,5.0,1.5,Audi
Audi Q8,73000.0,2023,6116.0,Automatic,Electric,5.0,1.0,5.0,,Audi
Audi RS3,53000.0,2023,1701.0,Semi-automatic,Petrol,5.0,1.0,4.0,2.5,Audi
MINI Hatchback,8795.0,2017,58000.0,Manual,Diesel,5.0,3.0,5.0,1.5,MINI
Audi Q3,35500.0,2022,16650.0,Semi-automatic,Diesel,5.0,1.0,5.0,2.0,Audi
Land Rover Range Rover,33795.0,2018,94000.0,Automatic,Diesel,5.0,2.0,5.0,4.4,Land
Audi A3,30000.0,2021,13057.0,Semi-automatic,Hybrid,5.0,1.0,5.0,1.4,Audi
Audi A4,25000.0,2021,25910.0,Semi-automatic,Diesel,5.0,1.0,4.0,2.0,Audi
Audi Q4,49750.0,2023,3387.0,Automatic,Electric,5.0,1.0,5.0,,Audi
Audi Q2,21000.0,2020,20913.0,Semi-automatic,Petrol,5.0,2.0,5.0,1.5,Audi
Audi Q4,45750.0,2022,3748.0,Automatic,Electric,5.0,1.0,5.0,,Audi
Audi e-tron,37500.0,2021,8639.0,Automatic,Electric,5.0,2.0,5.0,,Audi
Audi A1,28000.0,2021,7863.0,Semi-automatic,Petrol,5.0,1.0,5.0,1.5,Audi
Audi A4,37750.0,2023,9281.0,Semi-automatic,Petrol,5.0,1.0,5.0,2.0,Audi
Audi Q7,33750.0,2017,26347.0,Semi-automatic,Hybrid,5.0,1.0,5.0,3.0,Audi
Audi A4,24500.0,2019,17700.0,Semi-automatic,Petrol,5.0,1.0,5.0,2.0,Audi
Audi A5,32500.0,2021,13432.0,Semi-automatic,Petrol,4.0,1.0,2.0,2.0,Audi
Audi e-tron,29500.0,2021,19327.0,Automatic,Electric,5.0,1.0,5.0,,Audi
Audi A1,18500.0,2021,21188.0,Manual,Petrol,5.0,1.0,5.0,1.0,Audi
Audi Q3,17000.0,2017,30618.0,Semi-automatic,Petrol,5.0,3.0,5.0,1.4,Audi
Audi A3,21500.0,2020,36000.0,Semi-automatic,Petrol,4.0,1.0,2.0,1.5,Audi
BMW 5 Series,21370.0,2017,76000.0,Semi-automatic,Petrol,5.0,3.0,4.0,3.0,BMW
Volkswagen Arteon,19170.0,2018,33244.0,Semi-automatic,Diesel,5.0,2.0,5.0,2.0,Volkswagen
Audi A1,23500.0,2023,12746.0,Semi-automatic,Petrol,5.0,1.0,5.0,1.0,Audi
Audi A6,44000.0,2023,6198.0,Semi-automatic,Hybrid,5.0,1.0,4.0,2.0,Audi
Audi A5,20500.0,2016,53928.0,Semi-automatic,Petrol,4.0,2.0,5.0,3.0,Audi
Audi A3,25500.0,2022,8549.0,Semi-automatic,Petrol,5.0,1.0,4.0,1.0,Audi
Audi Q4,41500.0,2023,5781.0,Automatic,Electric,5.0,1.0,5.0,,Audi
Audi Q5,33500.0,2018,54293.0,Semi-automatic,Petrol,5.0,2.0,5.0,3.0,Audi
Audi A3,31500.0,2023,6769.0,Semi-automatic,Petrol,5.0,1.0,5.0,1.5,Audi
Audi Q5,42500.0,2022,13342.0,Semi-automatic,Diesel,5.0,1.0,5.0,2.0,Audi
Audi A3,34000.0,2023,10.0,Semi-automatic,Hybrid,5.0,1.0,5.0,1.4,Audi
Audi A1,25500.0,2023,2595.0,Semi-automatic,Petrol,5.0,1.0,5.0,1.0,Audi
Audi A1,25500.0,2023,2934.0,Semi-automatic,Petrol,5.0,1.0,5.0,1.0,Audi
Audi Q8,76000.0,2023,2393.0,Semi-automatic,Petrol,5.0,1.0,5.0,4.0,Audi
Audi A7,32000.0,2019,31366.0,Semi-automatic,Diesel,5.0,2.0,5.0,3.0,Audi
Audi Q2,24000.0,2019,26446.0,Semi-automatic,Petrol,5.0,2.0,5.0,2.0,Audi
Audi TT,27500.0,2021,2602.0,Semi-automatic,Petrol,4.0,1.0,2.0,2.0,Audi
Audi A3,25000.0,2020,13470.0,Semi-automatic,Petrol,5.0,1.0,5.0,1.5,Audi
Audi Q7,60000.0,2019,32372.0,Semi-automatic,Diesel,7.0,1.0,5.0,4.0,Audi
Audi Q5,31500.0,2020,33339.0,Semi-automatic,Diesel,5.0,1.0,5.0,2.0,Audi
Audi A3,22500.0,2020,39415.0,Semi-automatic,Petrol,5.0,1.0,4.0,1.5,Audi
Audi Q3,35000.0,2022,5331.0,Semi-automatic,Petrol,5.0,1.0,5.0,1.5,Audi
Audi Q5,34000.0,2019,31443.0,Semi-automatic,Hybrid,5.0,3.0,5.0,2.0,Audi
Audi A3,20000.0,2019,27666.0,Semi-automatic,Petrol,5.0,2.0,5.0,1.5,Audi
Audi Q2,22250.0,2019,15427.0,Semi-automatic,Petrol,5.0,1.0,5.0,1.5,Audi
Audi A3,34000.0,2023,10.0,Semi-automatic,Diesel,5.0,1.0,4.0,2.0,Audi
Land Rover Discovery Sport,50980.0,2023,5773.0,Automatic,Hybrid,5.0,1.0,5.0,1.5,Land
Land Rover Range Rover Evoque,40480.0,2021,25499.0,Automatic,Diesel,5.0,1.0,5.0,2.0,Land
Audi A3,19000.0,2019,21400.0,Manual,Petrol,5.0,1.0,5.0,1.5,Audi
Audi Q2,26000.0,2021,14658.0,Semi-automatic,Petrol,5.0,1.0,5.0,1.5,Audi
Audi A4,38750.0,2023,9000.0,Semi-automatic,Petrol,5.0,1.0,5.0,2.0,Audi
BMW 5 Series,21370.0,2017,76000.0,Semi-automatic,Petrol,5.0,3.0,4.0,3.0,BMW
Nissan Juke,14370.0,2020,11074.0,Manual,Petrol,5.0,1.0,5.0,1.0,Nissan
Audi TT,27500.0,2021,2602.0,Semi-automatic,Petrol,4.0,1.0,2.0,2.0,Audi
Audi A3,25000.0,2020,13470.0,Semi-automatic,Petrol,5.0,1.0,5.0,1.5,Audi
Audi Q7,60000.0,2019,32372.0,Semi-automatic,Diesel,7.0,1.0,5.0,4.0,Audi
Audi Q5,34000.0,2019,31443.0,Semi-automatic,Hybrid,5.0,3.0,5.0,2.0,Audi
Audi A3,20000.0,2019,27666.0,Semi-automatic,Petrol,5.0,2.0,5.0,1.5,Audi
Audi Q2,22250.0,2019,15427.0,Semi-automatic,Petrol,5.0,1.0,5.0,1.5,Audi
Jaguar XE,35980.0,2023,5232.0,Automatic,Diesel,5.0,1.0,4.0,2.0,Jaguar
Land Rover Range Rover,137980.0,2022,4470.0,Automatic,Hybrid,5.0,1.0,5.0,3.0,Land
Audi A1,28500.0,2023,798.0,Semi-automatic,Petrol,5.0,1.0,5.0,1.0,Audi
Audi A3,34000.0,2023,10.0,Semi-automatic,Diesel,5.0,1.0,4.0,2.0,Audi
Audi Q8,86000.0,2023,2062.0,Automatic,Electric,5.0,1.0,5.0,,Audi
Audi A8,54750.0,2023,10.0,Semi-automatic,Petrol,5.0,1.0,4.0,3.0,Audi
Audi A3,16000.0,2019,74185.0,Semi-automatic,Diesel,5.0,2.0,4.0,1.6,Audi
Audi A4,31000.0,2023,6244.0,Semi-automatic,Petrol,5.0,1.0,4.0,2.0,Audi
Audi Q5,31500.0,2020,33339.0,Semi-automatic,Diesel,5.0,1.0,5.0,2.0,Audi
Audi A3,22500.0,2020,39415.0,Semi-automatic,Petrol,5.0,1.0,4.0,1.5,Audi
Audi Q3,35000.0,2022,5331.0,Semi-automatic,Petrol,5.0,1.0,5.0,1.5,Audi
Land Rover Range Rover Sport,47980.0,2020,24177.0,Semi-automatic,Diesel,5.0,2.0,5.0,3.0,Land
Audi A3,34000.0,2023,10.0,Semi-automatic,Hybrid,5.0,1.0,5.0,1.4,Audi
Audi A3,43000.0,2023,2725.0,Semi-automatic,Petrol,5.0,1.0,5.0,2.0,Audi
Audi A6 Allroad,35000.0,2020,25181.0,Semi-automatic,Diesel,5.0,2.0,5.0,3.0,Audi
Audi Q3,42000.0,2023,3847.0,Semi-automatic,Hybrid,5.0,1.0,5.0,1.4,Audi
Audi Q8,60000.0,2023,4096.0,Semi-automatic,Petrol,5.0,1.0,5.0,3.0,Audi
Land Rover Discovery Sport,50980.0,2023,5773.0,Automatic,Hybrid,5.0,1.0,5.0,1.5,Land
Land Rover Range Rover Evoque,40480.0,2021,25499.0,Automatic,Diesel,5.0,1.0,5.0,2.0,Land
Audi A3,30000.0,2023,9000.0,Semi-automatic,Petrol,5.0,1.0,4.0,1.5,Audi
Audi Q2,24000.0,2019,26446.0,Semi-automatic,Petrol,5.0,2.0,5.0,2.0,Audi
Land Rover Range Rover Sport,129980.0,2022,9145.0,Semi-automatic,Hybrid,5.0,1.0,5.0,3.0,Land
Land Rover Range Rover Evoque,29980.0,2019,24725.0,Automatic,Diesel,5.0,2.0,5.0,2.0,Land
Audi TT,34000.0,2023,350.0,Semi-automatic,Petrol,4.0,1.0,2.0,2.0,Audi
Audi A5,40000.0,2022,5942.0,Semi-automatic,Petrol,5.0,1.0,5.0,2.0,Audi
Jaguar F-Pace,37980.0,2021,26693.0,Automatic,Diesel,5.0,1.0,5.0,2.0,Jaguar
Audi RS Q3,42500.0,2021,28749.0,Semi-automatic,Petrol,5.0,2.0,5.0,2.5,Audi
Audi A1,22000.0,2020,20558.0,Semi-automatic,Petrol,5.0,1.0,5.0,2.0,Audi
Audi Q3,28499.0,2021,19201.0,Semi-automatic,Hybrid,5.0,1.0,5.0,1.4,Audi
Audi A1,20999.0,2021,17146.0,Semi-automatic,Petrol,5.0,2.0,5.0,1.5,Audi
